id,default,idade,sexo,dependentes,escolaridade,estado_civil,salario_anual,tipo_cartao,meses_de_relacionamento,qtd_produtos,iteracoes_12m,meses_inativo_12m,limite_credito,valor_transacoes_12m,qtd_transacoes_12m
718489608,0,50,F,4,mestrado,casado,menos que $40K,blue,36,6,2,2,"2.433,02","4.668,93",69
758824608,0,47,M,4,sem educacao formal,casado,$80K - $120K,blue,40,5,4,2,"21.148,71","3.370,14",69
814483608,1,47,F,4,mestrado,divorciado,menos que $40K,blue,42,1,3,3,"5.798,86","1.860,56",43
708848208,0,52,M,3,sem educacao formal,solteiro,$80K - $120K,blue,40,6,2,3,"34.516,48","4.223,69",81
715514133,1,44,F,4,mestrado,casado,menos que $40K,blue,31,3,4,3,"2.184,88","1.973,66",42
715955208,0,35,F,1,ensino medio,solteiro,menos que $40K,blue,26,3,2,3,"2.189,42","4.530,46",72
794707083,1,50,M,2,graduacao,solteiro,$80K - $120K,blue,44,5,4,2,"3.495,19","2.131,28",41
805313808,1,52,F,3,ensino medio,casado,$40K - $60K,blue,47,2,3,2,"8.018,93","2.409,75",38
712444533,0,43,M,2,ensino medio,solteiro,$80K - $120K,blue,36,6,0,2,"14.418,86","3.880,89",68
720616908,0,54,M,1,sem educacao formal,solteiro,$120K +,blue,36,5,2,1,"34.516,64","3.918,91",67
817038333,0,55,F,0,mestrado,casado,menos que $40K,blue,40,4,4,3,"1.513,72","4.042,62",72
720338658,0,56,F,3,doutorado,solteiro,menos que $40K,blue,42,3,2,2,"2.490,08","2.998,37",60
803938908,0,49,F,4,sem educacao formal,solteiro,menos que $40K,blue,44,4,2,2,"2.659,30","4.546,98",81
787921383,1,53,M,0,ensino medio,solteiro,$120K +,silver,44,2,4,4,"34.516,05","1.461,57",43
787849833,0,49,M,2,ensino medio,casado,$80K - $120K,blue,40,4,0,2,"13.490,26","4.205,25",75
721143258,0,46,M,1,ensino medio,solteiro,$40K - $60K,blue,33,6,3,4,"1.664,24","4.804,45",66
709335558,0,49,M,3,sem educacao formal,casado,$120K +,blue,37,6,3,3,"7.753,89","3.367,53",65
806619333,0,36,F,3,ensino medio,solteiro,menos que $40K,blue,31,4,3,2,"2.909,55","5.154,13",80
719378658,0,57,M,3,mestrado,divorciado,$80K - $120K,silver,36,6,4,3,"34.516,20","4.745,53",69
716955783,0,52,M,2,mestrado,solteiro,$80K - $120K,blue,36,6,2,2,"16.026,51","4.418,10",59
817970208,0,45,M,1,sem educacao formal,divorciado,menos que $40K,blue,40,4,2,3,"2.705,74","4.501,39",67
708506508,0,54,M,3,ensino medio,casado,$120K +,blue,43,5,2,3,"2.884,88","4.887,26",90
750147483,0,49,M,2,ensino medio,solteiro,$80K - $120K,blue,37,6,4,1,"24.299,30","5.320,92",62
715540233,0,43,M,3,mestrado,solteiro,$60K - $80K,blue,34,6,2,1,"20.755,30","4.615,83",79
807584958,1,50,M,3,sem educacao formal,casado,$60K - $80K,blue,45,2,5,2,"21.096,23","1.882,41",39
720686583,0,46,M,3,ensino medio,divorciado,$120K +,blue,37,5,4,3,"6.457,34","4.487,73",73
820637433,0,45,F,3,ensino medio,casado,menos que $40K,blue,40,5,3,2,"1.603,59","4.041,43",66
710094108,0,33,M,3,mestrado,solteiro,$60K - $80K,blue,27,6,3,2,"2.043,73","5.212,39",79
708614058,0,56,F,2,mestrado,divorciado,menos que $40K,blue,45,4,4,2,"1.960,68","3.870,08",67
720614658,0,40,M,2,ensino medio,divorciado,$60K - $80K,blue,25,6,2,4,"2.978,19","3.879,75",95
716695533,0,49,F,3,graduacao,casado,menos que $40K,blue,29,3,3,3,"2.017,44","3.875,89",75
713231658,0,45,F,2,doutorado,solteiro,menos que $40K,blue,33,6,3,2,"5.553,60","3.744,84",52
708489258,0,40,F,3,mestrado,casado,menos que $40K,blue,27,5,3,3,"1.438,59","3.561,14",72
769684158,0,42,M,4,graduacao,solteiro,$40K - $60K,blue,36,3,2,3,"2.502,04","3.763,34",75
710349258,0,45,F,3,ensino medio,solteiro,menos que $40K,blue,36,3,2,2,"2.589,39","4.133,68",68
713940033,0,47,F,3,mestrado,solteiro,menos que $40K,blue,36,5,3,1,"2.049,89","3.514,39",79
713482608,0,47,M,4,graduacao,casado,$40K - $60K,blue,35,6,2,1,"3.560,22","4.060,93",79
819363708,0,43,M,1,doutorado,solteiro,$60K - $80K,blue,38,4,3,2,"2.387,71","3.909,74",67
712014708,0,48,M,4,mestrado,casado,menos que $40K,blue,36,4,2,1,"2.912,06","4.518,08",90
788717358,0,53,M,2,sem educacao formal,solteiro,$60K - $80K,blue,38,3,2,2,"7.062,76","3.432,45",68
710413533,0,56,M,2,mestrado,casado,$80K - $120K,blue,51,3,3,3,"12.186,77","4.785,17",66
718515483,1,64,M,0,mestrado,solteiro,menos que $40K,blue,52,2,5,3,"3.570,21","3.289,82",47
720660558,0,50,M,2,sem educacao formal,casado,$120K +,blue,36,4,4,3,"23.911,17","4.770,22",89
814845933,0,62,M,0,mestrado,solteiro,$80K - $120K,blue,56,4,3,3,"1.438,18","3.628,65",74
711199908,0,41,M,2,mestrado,solteiro,$60K - $80K,blue,30,3,2,1,"2.317,28","3.057,61",71
715664808,1,43,M,2,mestrado,solteiro,$80K - $120K,blue,30,3,3,3,"34.516,09","2.427,76",51
719239158,0,48,M,3,ensino medio,casado,$60K - $80K,blue,39,4,2,3,"5.448,47","3.912,45",72
820633833,0,64,F,1,mestrado,solteiro,$40K - $60K,blue,56,5,4,2,"5.152,14","4.074,59",72
718487958,0,53,F,2,ensino medio,casado,menos que $40K,blue,41,5,0,3,"2.799,62","3.971,29",76
710533233,1,38,F,1,mestrado,casado,menos que $40K,blue,29,3,4,3,"1.438,72","2.139,87",47
716317458,1,51,F,2,doutorado,solteiro,menos que $40K,blue,36,3,3,3,"4.281,14","1.723,41",44
720879708,0,52,M,2,ensino medio,solteiro,$80K - $120K,blue,44,3,4,2,"28.186,66","2.853,39",64
721028283,0,40,F,4,ensino medio,casado,$40K - $60K,blue,28,4,3,1,"11.494,70","3.353,08",86
710763783,0,49,M,2,ensino medio,casado,$80K - $120K,blue,32,4,3,1,"28.142,06","3.676,71",47
720432858,0,40,F,4,doutorado,casado,menos que $40K,blue,36,4,3,1,"2.316,95","3.471,10",63
772525308,0,43,M,3,graduacao,solteiro,$40K - $60K,blue,33,5,4,2,"10.533,03","3.651,80",69
767354208,0,48,M,4,mestrado,casado,$80K - $120K,blue,41,4,1,2,"14.322,90","3.993,04",75
715670058,0,50,M,3,mestrado,casado,$120K +,blue,38,5,4,2,"34.516,29","3.806,13",76
713856708,0,48,M,4,ensino medio,casado,$80K - $120K,blue,36,5,2,1,"6.798,43","4.327,51",79
717035283,1,46,M,1,mestrado,solteiro,$60K - $80K,blue,37,2,4,3,"2.445,58","2.216,04",39
709604958,0,51,F,3,mestrado,solteiro,$40K - $60K,blue,36,3,4,3,"2.585,53","3.480,29",64
711047658,0,46,F,3,ensino medio,casado,menos que $40K,blue,38,4,2,2,"1.781,05","4.775,03",83
716385858,0,42,F,4,mestrado,casado,menos que $40K,blue,28,5,4,2,"2.205,72","4.921,99",90
787655058,0,44,F,2,sem educacao formal,solteiro,menos que $40K,blue,37,5,3,2,"2.568,89","4.254,99",85
803113383,1,55,F,1,sem educacao formal,solteiro,menos que $40K,blue,49,3,3,4,"3.292,40","2.222,27",54
715762083,0,46,M,0,sem educacao formal,solteiro,$60K - $80K,silver,36,6,2,3,"30.501,29","2.525,29",45
711629733,0,45,F,2,mestrado,casado,menos que $40K,blue,34,5,1,3,"5.371,46","3.282,16",66
719745558,0,52,M,3,mestrado,solteiro,$60K - $80K,blue,36,4,2,2,"9.137,53","4.626,28",77
820282383,1,45,F,2,mestrado,casado,menos que $40K,blue,40,6,3,3,"5.848,71","2.000,06",32
793543758,0,47,M,2,mestrado,solteiro,$120K +,blue,41,3,4,2,"10.614,95","4.601,94",77
712555233,0,59,F,0,mestrado,solteiro,$40K - $60K,blue,48,4,2,1,"4.205,29","2.023,40",38
718516533,0,46,F,2,mestrado,solteiro,menos que $40K,blue,36,6,3,2,"2.586,87","3.944,89",78
717708783,0,57,M,2,mestrado,solteiro,$120K +,silver,51,6,4,3,"34.516,55","4.303,14",77
718163808,0,37,M,1,mestrado,solteiro,$80K - $120K,blue,24,6,4,3,"11.309,53","4.809,41",71
712693908,1,43,M,3,mestrado,casado,$120K +,blue,31,2,1,4,"13.883,24","1.871,83",32
711655683,0,55,M,1,sem educacao formal,solteiro,$60K - $80K,silver,46,4,4,2,"25.991,14","2.996,34",62
718188858,0,52,F,0,mestrado,solteiro,menos que $40K,blue,36,5,2,1,"2.537,64","4.964,94",84
718514283,0,46,M,4,ensino medio,solteiro,$40K - $60K,blue,36,5,2,2,"1.438,67","3.895,04",67
811475733,1,53,F,1,graduacao,casado,$40K - $60K,blue,48,2,3,2,"3.339,29","2.432,30",48
712089108,0,49,M,3,sem educacao formal,divorciado,$80K - $120K,blue,37,6,3,3,"28.390,93","4.631,89",76
714963558,0,46,M,3,mestrado,solteiro,$40K - $60K,blue,36,4,3,2,"1.438,15","4.374,58",71
713788083,1,28,F,1,mestrado,solteiro,menos que $40K,blue,36,4,5,2,"1.624,52","1.897,07",35
719583558,0,49,F,3,sem educacao formal,casado,$40K - $60K,blue,40,6,3,2,"8.900,03","4.710,93",70
713240133,0,42,F,3,ensino medio,casado,menos que $40K,blue,36,4,1,3,"9.351,26","5.099,72",60
815015283,0,43,F,4,mestrado,casado,menos que $40K,blue,38,4,2,2,"2.655,45","4.025,40",62
718072758,0,51,M,2,doutorado,casado,$120K +,blue,45,5,1,2,"3.173,16","4.030,33",73
709127808,0,48,M,3,doutorado,divorciado,$60K - $80K,blue,35,5,1,2,"6.243,76","3.502,75",57
709567758,0,40,F,3,sem educacao formal,casado,menos que $40K,blue,29,4,2,1,"2.490,99","3.339,90",71
780067158,1,51,F,2,sem educacao formal,solteiro,menos que $40K,blue,36,2,3,3,"1.746,86","1.907,79",47
715357308,0,44,M,2,mestrado,casado,$60K - $80K,blue,36,3,2,1,"4.141,55","3.512,85",65
720559908,0,58,F,2,sem educacao formal,divorciado,menos que $40K,silver,46,6,4,1,"11.684,59","4.900,86",61
720339558,0,47,F,2,mestrado,solteiro,menos que $40K,blue,36,3,2,1,"2.363,65","3.887,08",71
809599158,1,48,M,4,sem educacao formal,solteiro,$80K - $120K,silver,43,2,4,3,"34.516,54","1.626,54",28
809978733,0,33,F,2,ensino medio,solteiro,$40K - $60K,blue,28,3,3,2,"1.438,33","4.415,18",77
788996058,0,47,F,2,ensino medio,casado,menos que $40K,blue,34,4,4,2,"2.730,23","3.841,49",69
712575708,0,55,F,2,ensino medio,casado,menos que $40K,blue,36,5,4,1,"1.994,57","4.455,02",82
789625383,0,48,M,3,sem educacao formal,casado,$80K - $120K,blue,42,4,3,3,"9.727,78","3.543,50",62
719730258,0,41,M,4,sem educacao formal,divorciado,$60K - $80K,silver,36,4,3,2,"33.771,70","3.819,67",75
793717608,0,39,M,0,doutorado,solteiro,$60K - $80K,blue,33,6,0,2,"10.452,80","3.592,49",79
716077458,0,46,M,3,sem educacao formal,casado,$40K - $60K,blue,36,4,4,2,"4.707,59","3.188,85",71
813435108,0,49,F,1,mestrado,solteiro,menos que $40K,blue,44,5,1,2,"3.537,92","4.726,53",78
708084558,1,46,M,3,doutorado,divorciado,$80K - $120K,blue,38,6,3,3,"8.258,61","1.447,53",23
719880408,0,46,F,4,mestrado,casado,menos que $40K,blue,35,6,1,3,"3.072,57","3.992,07",57
718711158,1,52,M,3,mestrado,casado,$120K +,blue,36,1,3,2,"3.841,23","2.680,34",51
717443658,0,37,F,0,mestrado,divorciado,$40K - $60K,blue,28,4,1,3,"1.920,38","4.715,74",81
719038008,0,48,F,4,mestrado,solteiro,menos que $40K,blue,35,3,2,2,"1.705,18","4.862,08",41
709143183,1,52,F,2,doutorado,casado,$40K - $60K,blue,43,3,4,2,"1.822,43","2.538,25",39
709274583,0,40,M,2,ensino medio,casado,$120K +,blue,27,5,1,3,"12.248,44","4.806,15",91
816864483,0,39,F,4,sem educacao formal,solteiro,$40K - $60K,blue,34,4,2,2,"10.264,13","4.003,83",74
708271833,0,42,M,3,mestrado,solteiro,$40K - $60K,silver,36,3,3,2,"15.069,12","3.464,58",67
821759658,1,41,F,4,ensino medio,divorciado,$40K - $60K,blue,37,3,3,2,"4.650,51","2.014,19",54
820920408,0,53,F,2,mestrado,solteiro,menos que $40K,blue,48,3,2,2,"3.685,38","4.012,97",59
718403358,0,49,F,2,ensino medio,divorciado,$40K - $60K,blue,33,4,1,2,"7.231,26","3.912,80",67
720690933,0,52,M,4,sem educacao formal,casado,$60K - $80K,blue,39,5,3,1,"2.641,70","4.279,86",67
719252583,0,29,F,1,ensino medio,solteiro,menos que $40K,blue,20,4,1,2,"3.095,16","4.642,97",92
712783083,1,48,F,4,ensino medio,casado,menos que $40K,blue,37,1,3,2,"3.607,74","2.013,39",35
821749608,1,41,M,3,mestrado,solteiro,$80K - $120K,blue,37,3,3,3,"19.402,85","1.937,37",51
714389883,0,45,M,4,mestrado,solteiro,$80K - $120K,blue,36,6,1,3,"8.063,48","4.275,31",77
824163333,0,43,F,5,sem educacao formal,solteiro,menos que $40K,blue,39,3,4,2,"3.161,42","4.307,94",66
709444983,1,38,F,3,sem educacao formal,solteiro,$40K - $60K,blue,30,3,3,2,"2.435,02","1.460,98",32
769575783,1,49,F,3,graduacao,casado,menos que $40K,blue,41,3,3,3,"1.603,52","2.644,24",43
720334833,0,39,F,5,graduacao,solteiro,menos que $40K,blue,30,4,2,1,"4.710,60","4.719,46",91
708205083,0,38,F,1,ensino medio,casado,menos que $40K,blue,28,6,3,4,"1.438,37","4.815,78",81
715276683,0,52,M,2,ensino medio,casado,$60K - $80K,blue,45,5,4,1,"24.287,70","5.495,37",69
721254858,0,42,F,5,mestrado,casado,menos que $40K,blue,18,6,1,1,"1.694,28","3.857,38",70
712257258,1,50,F,1,ensino medio,solteiro,menos que $40K,blue,36,4,5,2,"1.457,34","1.441,51",39
711110733,0,45,M,3,ensino medio,casado,$40K - $60K,silver,33,3,1,2,"16.928,35","3.355,01",66
714043008,0,37,M,2,ensino medio,solteiro,$40K - $60K,blue,30,6,4,3,"4.297,45","4.310,98",76
780602733,0,42,M,3,sem educacao formal,solteiro,$60K - $80K,blue,30,4,3,2,"8.302,04","3.221,23",66
772825308,0,40,M,3,mestrado,divorciado,$80K - $120K,blue,31,4,3,2,"27.374,40","4.231,26",60
711175083,0,54,M,3,doutorado,solteiro,$60K - $80K,blue,41,4,3,2,"9.110,96","2.999,78",75
756477333,0,42,F,4,sem educacao formal,casado,menos que $40K,blue,35,4,1,3,"1.539,31","4.793,23",71
712294983,0,39,F,2,mestrado,casado,$40K - $60K,blue,36,4,4,2,"1.947,86","4.496,56",71
709869708,0,54,F,3,graduacao,solteiro,menos que $40K,blue,45,5,4,1,"3.062,46","4.037,22",71
772133808,0,47,F,3,doutorado,solteiro,$40K - $60K,blue,36,6,0,5,"3.114,74","4.342,04",62
768196008,0,54,M,1,sem educacao formal,solteiro,$60K - $80K,blue,48,5,3,2,"14.948,89","3.094,68",56
716079708,0,46,F,3,graduacao,solteiro,menos que $40K,blue,36,5,2,2,"2.503,30","4.647,07",65
720087708,0,38,F,3,ensino medio,casado,menos que $40K,blue,31,4,2,3,"1.854,08","5.245,11",89
714259533,0,43,F,2,mestrado,casado,menos que $40K,blue,35,3,3,1,"4.092,28","5.001,56",88
714691683,0,62,M,1,mestrado,solteiro,$60K - $80K,blue,54,4,4,1,"13.284,85","4.942,38",76
768420558,0,59,F,0,mestrado,solteiro,menos que $40K,blue,53,6,4,3,"4.830,58","3.365,13",63
778364583,1,45,F,2,mestrado,casado,menos que $40K,blue,25,3,3,2,"5.911,61","1.656,48",31
719951208,0,43,M,4,mestrado,solteiro,$60K - $80K,blue,24,5,2,3,"19.188,55","4.366,39",69
789022233,0,50,F,2,sem educacao formal,solteiro,menos que $40K,blue,37,6,2,5,"1.438,19","4.457,27",69
778353183,0,31,F,0,ensino medio,casado,menos que $40K,blue,13,5,3,2,"3.201,22","5.155,03",77
713789883,0,50,F,4,ensino medio,casado,$40K - $60K,blue,36,6,1,1,"1.479,46","5.116,29",75
773018583,0,38,F,4,mestrado,casado,menos que $40K,blue,30,5,2,1,"3.144,69","4.717,72",75
771354633,0,58,M,1,graduacao,solteiro,$80K - $120K,blue,45,5,4,3,"1.854,02","3.292,41",73
716736858,0,47,F,4,mestrado,casado,menos que $40K,blue,39,3,2,3,"3.144,37","3.774,64",80
713796033,1,47,M,2,mestrado,casado,$40K - $60K,blue,42,6,3,3,"4.738,86","1.900,29",36
714864333,1,43,M,2,graduacao,divorciado,$120K +,blue,37,4,2,1,"34.516,31","1.370,56",38
787918158,0,32,F,0,sem educacao formal,casado,menos que $40K,blue,23,5,4,2,"2.156,47","4.106,48",66
779070033,0,63,F,0,graduacao,solteiro,menos que $40K,blue,44,3,2,4,"1.938,93","3.974,74",56
789945933,0,61,F,1,mestrado,solteiro,menos que $40K,blue,52,3,1,3,"1.438,35","3.560,91",67
715627833,0,48,M,3,ensino medio,casado,$60K - $80K,gold,37,6,0,2,"34.516,44","4.539,52",75
809538783,0,49,M,1,ensino medio,solteiro,$120K +,blue,44,6,3,2,"1.438,20","4.109,80",72
715987758,1,49,M,3,mestrado,solteiro,$80K - $120K,blue,36,3,1,2,"3.261,65","3.081,24",50
711967158,0,35,F,3,mestrado,solteiro,menos que $40K,blue,23,6,1,3,"2.211,60","4.359,72",79
713289183,0,53,F,3,doutorado,casado,menos que $40K,blue,33,6,1,2,"2.255,34","4.270,73",76
711549408,0,51,M,3,sem educacao formal,casado,$80K - $120K,blue,42,5,3,1,"1.507,21","4.126,16",90
715679733,0,43,F,2,sem educacao formal,solteiro,menos que $40K,blue,36,5,4,2,"1.736,64","3.462,13",67
779694183,0,51,M,3,graduacao,casado,$80K - $120K,blue,34,5,4,2,"1.864,50","3.833,75",73
788544108,0,43,F,2,ensino medio,solteiro,menos que $40K,blue,37,4,0,3,"6.611,28","4.037,46",74
719917233,1,49,M,3,doutorado,casado,$80K - $120K,blue,36,3,2,3,"13.382,63","1.828,33",45
714621183,0,39,F,3,mestrado,solteiro,menos que $40K,blue,36,4,4,3,"2.650,16","4.512,05",80
721365033,1,37,M,3,sem educacao formal,solteiro,$40K - $60K,blue,36,3,4,2,"1.696,94","2.095,44",43
712999008,0,40,F,3,mestrado,solteiro,menos que $40K,blue,33,3,1,1,"2.628,42","4.316,25",72
716995083,0,52,M,2,ensino medio,solteiro,$80K - $120K,blue,44,6,4,2,"2.650,60","4.218,30",64
718137183,0,58,F,1,graduacao,casado,menos que $40K,blue,38,4,3,2,"3.331,68","5.379,55",92
810974958,1,51,M,2,ensino medio,casado,$60K - $80K,blue,46,5,2,3,"4.123,22","2.447,30",40
712267983,1,57,F,0,mestrado,solteiro,menos que $40K,blue,45,4,3,3,"3.023,78","2.477,98",42
717376758,0,56,F,2,ensino medio,casado,menos que $40K,blue,47,4,1,3,"2.238,41","4.108,78",72
717491058,0,42,M,2,doutorado,solteiro,$60K - $80K,blue,26,6,3,2,"20.803,48","4.012,14",60
802243458,1,48,M,2,doutorado,solteiro,$40K - $60K,blue,42,6,2,3,"2.760,66","1.759,51",34
714485508,0,45,M,3,doutorado,solteiro,$80K - $120K,blue,36,6,4,2,"9.086,68","3.906,43",81
789948408,0,55,M,2,mestrado,solteiro,$80K - $120K,blue,46,3,4,1,"34.516,18","5.220,08",74
734909358,0,43,M,4,mestrado,solteiro,$80K - $120K,blue,33,4,1,1,"6.548,32","4.354,29",79
719267283,0,35,F,2,doutorado,casado,$40K - $60K,blue,27,6,0,1,"1.953,11","4.598,82",71
720330558,1,44,M,3,mestrado,casado,$80K - $120K,blue,25,5,3,2,"25.256,83","2.048,90",40
789059958,0,42,M,4,ensino medio,casado,$120K +,gold,30,6,4,2,"34.516,98","3.574,79",75
721448283,1,39,F,1,mestrado,solteiro,menos que $40K,blue,26,3,1,3,"1.876,62","2.579,51",47
742778358,0,44,M,1,mestrado,solteiro,$60K - $80K,blue,37,3,4,1,"16.739,25","4.014,05",69
713933658,0,56,F,0,mestrado,solteiro,menos que $40K,blue,45,3,2,6,"2.463,70","4.118,09",70
788142483,0,46,M,3,graduacao,solteiro,$80K - $120K,silver,38,3,1,3,"34.516,45","4.699,50",73
789705408,0,50,M,2,graduacao,casado,$60K - $80K,blue,37,4,2,1,"4.743,17","3.739,97",55
817422408,0,45,F,3,sem educacao formal,solteiro,menos que $40K,blue,30,3,3,2,"2.059,49","4.110,40",71
710671608,0,39,F,2,mestrado,divorciado,menos que $40K,blue,31,5,4,3,"6.798,62","3.961,14",69
711879633,0,45,M,3,ensino medio,solteiro,menos que $40K,blue,29,4,2,1,"2.766,80","4.480,37",70
716444733,0,55,F,2,mestrado,casado,menos que $40K,blue,46,5,4,3,"1.438,99","4.271,48",79
718460958,0,49,F,2,graduacao,casado,menos que $40K,blue,35,3,4,3,"3.283,25","4.498,94",64
789953733,0,46,F,3,mestrado,casado,menos que $40K,blue,37,5,3,1,"2.470,32","4.519,04",78
787291308,0,42,F,5,mestrado,casado,menos que $40K,blue,36,5,4,2,"4.228,33","4.389,15",79
714384783,1,59,F,1,mestrado,casado,menos que $40K,blue,36,2,3,3,"2.468,94","2.017,48",37
713847858,1,49,F,3,mestrado,divorciado,menos que $40K,blue,36,3,3,3,"1.438,75","1.849,39",43
809809008,0,47,F,5,mestrado,casado,menos que $40K,blue,42,5,2,1,"3.111,63","4.570,13",68
719446833,0,58,F,1,ensino medio,casado,menos que $40K,blue,46,4,3,1,"2.799,48","4.214,20",83
720570333,0,48,F,3,graduacao,casado,menos que $40K,blue,36,5,0,3,"1.912,45","4.786,71",81
815308683,0,46,M,3,graduacao,casado,$80K - $120K,blue,41,4,1,3,"18.927,57","3.101,28",54
810875958,1,51,F,3,mestrado,casado,menos que $40K,blue,46,1,3,4,"2.016,93","2.473,95",44
718766058,1,56,M,2,mestrado,solteiro,$80K - $120K,blue,36,1,2,2,"1.438,03","2.123,80",37
710656683,0,50,F,3,ensino medio,solteiro,menos que $40K,blue,36,4,1,3,"1.986,92","4.442,97",64
713263758,0,53,F,1,graduacao,solteiro,menos que $40K,blue,45,3,2,2,"2.312,55","5.085,50",78
754564308,0,46,F,3,mestrado,casado,$40K - $60K,blue,39,3,2,3,"2.644,57","3.601,27",66
827890758,0,39,F,1,sem educacao formal,solteiro,menos que $40K,blue,35,5,0,3,"2.062,52","3.785,81",63
779945508,0,50,F,1,mestrado,casado,menos que $40K,blue,35,5,2,2,"3.510,27","3.808,68",81
720807183,0,55,M,2,mestrado,solteiro,$80K - $120K,blue,36,3,1,2,"15.026,73","3.281,22",63
715844733,0,45,M,5,ensino medio,casado,$60K - $80K,blue,36,6,2,3,"2.174,11","4.596,37",71
712332183,0,42,M,3,graduacao,solteiro,$80K - $120K,blue,36,6,0,1,"29.535,38","3.934,02",74
790123983,0,50,F,2,ensino medio,solteiro,menos que $40K,blue,43,4,1,2,"2.974,19","4.297,23",88
716860233,0,51,F,3,sem educacao formal,casado,menos que $40K,blue,39,3,0,3,"8.148,76","4.124,92",87
714678408,0,48,F,4,doutorado,casado,menos que $40K,blue,31,6,4,6,"2.646,98","4.727,45",83
708501783,1,43,M,2,ensino medio,casado,$120K +,blue,36,6,4,2,"34.516,86","1.868,06",40
713645883,0,37,F,1,ensino medio,solteiro,menos que $40K,blue,23,6,4,3,"1.879,60","5.202,23",88
718622658,0,45,M,4,ensino medio,solteiro,$80K - $120K,blue,34,3,3,2,"15.913,54","4.472,24",86
710641008,0,44,F,2,ensino medio,solteiro,menos que $40K,blue,36,5,4,3,"8.685,20","2.473,66",56
716177583,0,58,F,1,doutorado,solteiro,menos que $40K,blue,36,6,4,2,"1.438,88","4.722,60",89
713417433,0,42,M,2,mestrado,solteiro,$40K - $60K,blue,28,3,3,1,"1.711,19","4.496,19",77
713043183,0,61,M,0,ensino medio,solteiro,$40K - $60K,blue,48,3,4,2,"2.572,44","4.313,20",84
719328858,1,56,M,4,ensino medio,casado,$60K - $80K,blue,43,6,6,2,"4.535,93","2.342,22",40
718501983,0,44,M,2,mestrado,casado,$60K - $80K,blue,36,5,1,6,"5.950,00","4.682,68",89
712817808,0,39,M,2,mestrado,casado,$60K - $80K,blue,23,5,1,2,"4.761,75","2.045,77",53
817089408,0,44,M,2,graduacao,casado,$60K - $80K,blue,27,3,2,1,"19.114,46","4.413,28",69
808756458,0,47,M,3,mestrado,casado,$80K - $120K,blue,42,6,3,3,"13.189,02","3.821,79",83
718352358,1,49,F,3,doutorado,casado,menos que $40K,blue,35,3,2,3,"1.914,69","2.687,65",41
780638958,0,42,F,2,mestrado,divorciado,$40K - $60K,blue,31,6,1,2,"2.468,81","4.483,61",77
812493033,0,44,F,3,ensino medio,solteiro,$40K - $60K,blue,37,4,1,1,"3.410,52","5.102,42",63
718256658,0,45,F,3,sem educacao formal,casado,menos que $40K,blue,38,6,1,5,"2.728,52","4.554,49",75
711421233,0,51,M,3,ensino medio,solteiro,$60K - $80K,blue,43,5,3,3,"7.119,98","4.969,70",84
710335983,0,57,F,0,ensino medio,divorciado,menos que $40K,blue,36,5,3,1,"3.532,78","4.297,98",64
818259558,0,64,F,0,mestrado,solteiro,menos que $40K,blue,56,4,3,2,"2.294,21","3.951,26",79
708511983,0,37,M,3,mestrado,casado,$80K - $120K,blue,18,5,2,3,"1.663,49","3.950,53",82
778720533,1,53,F,4,mestrado,casado,menos que $40K,blue,37,3,3,2,"1.722,90","2.141,11",35
821336133,0,50,F,2,ensino medio,solteiro,menos que $40K,blue,46,5,2,3,"8.708,18","3.927,97",60
779164608,0,45,F,3,mestrado,casado,menos que $40K,blue,34,6,3,2,"2.641,95","4.224,13",77
714835833,0,43,M,4,ensino medio,divorciado,$80K - $120K,blue,36,3,2,3,"34.516,20","4.192,14",73
708992733,0,50,F,0,ensino medio,casado,menos que $40K,blue,36,4,2,3,"1.513,58","4.759,52",98
709488108,1,42,M,4,graduacao,solteiro,$40K - $60K,blue,36,5,3,2,"10.543,70","1.841,17",39
716094333,0,49,M,1,mestrado,solteiro,$80K - $120K,blue,42,6,1,2,"17.764,31","2.750,81",57
778567983,0,50,F,2,mestrado,solteiro,$40K - $60K,blue,43,4,3,1,"1.438,08","4.512,64",77
712178883,0,49,F,2,graduacao,solteiro,$40K - $60K,blue,36,3,1,2,"6.371,76","3.592,16",79
